review_id,review_score,translated_review,cleaned_text
65a7488b96370e498245b6610dd8be81,4,"Great All right, product and delivery, excellent.",great right product delivery excellent
b44975b8e012182c800dbee275e6a30b,4,good Good way to buy,good good way buy
a827a09a6045b10508f61f5ebd621076,1,"I DO NOT RECOMMEND THE PRODUCT SAY WITH A 1.60 CABLE, AND THE CABLE IS SUPER SHORT AS IT MUST BE MORE OR LESS 1 M, I AM REQUESTING THE PRODUCT RETURN.",recommend product cable cable super short m product return
81452770b8a4f18724ce213161bea3fb,1,"I asked for n ° 18 that I came with one that didn't touch my finger, I asked for the cancellation of the purchase in due time, that is, the other day of receipt, the collection and reversal of the card has not been made until today.",n come t touch finger cancellation purchase time day receipt collection reversal card today
39dd415b1d623f684dcb00d8cd1ced84,5,arrived before the deadline and great product.,deadline great product
82ac06f6ba552458c8d361723374d6ab,5,I was surprised arrived before I thought,think
36b12e149ca7b09cce6698f08dba3c2d,3,recommend arrived before the deadline,recommend deadline
547ab0d2fd43f5933238d8a7c9eb807e,1,I received another product instead of the one I bought. The invoice in the name of someone else. Now I have to check how I will make the switch.,receive product instead buy invoice check switch
4b5169c0eac1a640c7cdca3688275e47,1,Good night! The product was not delivered to the destination address.,good night product destination address
aaf0d2e6856be2e7321a6b88deca9b6b,5,"The order arrived on time, all as described. I loved it!!",order time
d5dd563b40fc546aea231acc2ceb048e,5,Product of great quality and very beautiful. Congratulations. It arrived a month before the deadline.,product great quality beautiful month deadline
3fe30538fd65ef35974a6ce71b47a0e8,4,"Very beautiful watch ""Fast delivery",beautiful watch fast delivery
1cd0b726ded9126f421c2ce7ea34c6a2,5,I think they should improve tracking.blz,think improve
b369ba482fb3837283d080b0a5574fb7,1,Disrespect for the customer Lack of respect for the customer,disrespect customer lack respect customer
3c2db0f10fa47df71a2b1b966635951b,5,I am satisfied with the service and delivery time,satisfied service delivery time
630f7695d0f9e0b4f0388c8c619ca3ba,5,"I received partial I received only the paintings, so far. The chandeliers are missing, but it's still on time.",receive partial receive far miss s time
5629bf8889db2b3f1c8d1a387a64ec4d,4,As always the product arrived on time and correctly.,product time correctly
0339c81f3c39a67da1a3531a5118298d,4,very cute,cute
f45e3373e177f56944a549ff601f838b,2,"Unsatisfied Bought in yellow, delivered in pink.",unsatisfied buy yellow pink
e92a3870d71ff35337704fd650c6aa77,2,"I bought this kitchen kit that would have to come with the sink kit, groceries and codings. However, the coding kit did not come. The aluminum lids were scratched and the balls in the cans are adhesive and not pin",buy kitchen kit come sink kit kit come aluminum adhesive pin
2b0c7e87f8508baf2554b303422281cf,5,I recommend,recommend
30f782b1e1a220fbf8127ba92b16c2c4,3,Complied with requirements and in a shorter time than expected,short time
1ed82c4307741e4d0837cb3a24741320,1,"Do Not Recommend They have not yet delivered the product (maximum delivery date has already expired). I hope that even with delay I receive the product. There was no information by email or phone, because of the non-delivery.",recommend product maximum delivery date hope delay receive product information phone non delivery
b784425fc1c4152a982a5d2e3accf2db,4,The way I expected,way
a09f95be85e830b9a8662a1a0958fd88,4,The product was delivered before the deadline! Congratulations on your efficiency! Recommend 😉😉😉👏👏👏,product deadline efficiency recommend
2e86e59f3f934c21abcb4d21329d1635,1,"Product arrived incomplete Person, good afternoon. I inform you that only the base arrived, the laundry basket did not arrive. I also inform you that the freight on the invoice came differently from the amount I had calculated, it came 3x higher.",product incomplete person good afternoon inform base laundry basket arrive inform freight invoice come differently calculate come x high
86f9c108c78a6f87c470fb09cd635d99,5,"It arrived well ahead of schedule, I recommend it super",ahead schedule recommend super
cd8848adbec5cf1b07a63c1d461ee8a3,1,we haven't received the product yet.,haven t receive product
fc0ad46a8b1440ddc627bd67b62a5258,4,It took but arrived,take
aad3a444dca565a26899a57ee3dc9765,1,I didn't receive the product I bought. I received the purchase from someone else and not mine. I would like to know how to proceed.,t receive product buy receive purchase like know proceed
0bebec6db352db11c573cf8e11176bf1,5,The product arrived earlier than expected (even with a strike at the post office and public holidays). Everything is very well packaged and of excellent quality. There was still a toast. Great buy!,product strike post office public excellent quality toast great buy
8d52a9ba267150208acfd0968fff4565,5,10 product meets expectations. Very Good I recommend great cost benefit.,product good recommend great cost benefit
c92876be749e2da2ddeeece8fa6eeb9e,5,Product came surgically packed !! Very good,product come surgically good
bb65b975da442672cac2fa76027b7e7f,5,"same photo, and beautiful but and very fine ....",photo beautiful fine
a2a3a57aaad5eb825c1e7e679f1ad0e7,5,Very good,good
b5a9c11a10ed92eb226c9e870c29a1c7,3,Very long term to receive,long term receive
14ab06af2677555bfcf9ff2e64a1b203,1,The product was not delivered No satisfaction about delay in delivery,product satisfaction delay delivery
8bbdf91a176b4c6910f4b4999fb13580,2,THE PRODUCT TRACKING OPTION IS VERY VACANCY NOT THE REAL INFORMATION WHERE THE PRODUCT IS FOUND. THE MINIMUM WOULD BE HOW TO FOLLOW THE ORDER,product option vacancy real information product find minimum follow order
a9232d86bf2817c675eb2b0605efba4c,1," Faltou peças do equipamento, estou aguardando retorno no portal, sempre comprei com o stark e nunca tive problemas, na primeira vez que me direcionam para outra loja acontece isso.",portal o stark e na para
e31d233d1007f12c08297c147a4e534e,5,"lannister is a very good store, the product arrives without a problem and before the deadline so I recommend it, now I only need 3 products I bought on the same date as the one I received yesterday. Thank you.",good store product problem deadline recommend need buy date receive yesterday thank
4991c3612ddb56bf3c9ec48b1fe46e7b,2,VERY GOOD,good
8afab2067dd0919c57c01481d308dd9e,4,Good,good
c05da7d39582121a95173363a0a52757,1,The protector is only plastic. Did not like.,protector plastic like
38fef6987a6dbeef881c4ab6e47460e5,1,"B2W malandra B2W ANNOUNCES a product that does not have to sell, which compromises consumer confidence in the brand.",b w b w product sell consumer confidence brand
ba93ca91d4f0d57316fd86d5de99af3d,5,Good negotiation. Great product. Satisfied with the purchase,good negotiation great product satisfy purchase
cd759224452679c3d27330a30c0b23c9,5,This attention to the customer is very nice. Congratulations!,attention customer nice
fbe68c88cff11efa5a051a59ab1dd4c2,4,"Product is good, however ... Product itself is good, but it came in a different color than the one I bought.",product good product good come different color buy
c7d50e6d80c20de4132af3bc8618fb6f,5,I bought a product but received another.,buy product receive
4ce650e117a5b292bf5ea980a61eb61e,1,"I do not recommend Product with bad quality, wrinkled and peeling. I do not recommend!",recommend product bad quality wrinkle peel recommend
6084f1c166ab05e79c72e5bc7e1baa6a,1,so far ... none I bought 2 minicraft swords 60 cm bright blue. I received only 1 (one) and 45cm. I want to receive the two swords purchased and the size that were sold and paid for.,far buy bright blue receive want receive size sell
390deb988c65aa70444557cbd96821fa,4,"I found the product of low quality, in the most, everything within the conform",find product low quality conform
4dca95f6e8226f5c32d4fce196f9fee2,3,Good,good
7ba96f95841f5317463f8a4bba91a879,2,Delay in delivery Delay in delivery,delay delivery delay delivery
2a74b0559eb58fc1ff842ecc999594cb,5,"I'm used to buying products at baratheon. Super reliable, transparency, quality and agility. I highly recommend it.",m super reliable transparency quality agility highly recommend
9d54f2e29b65c607376259f329a9bd32,5,excellent product and delivery time. 10 days before the deadline,excellent product delivery time day deadline
ecbd4dd0ac445c4a037bd301b9cfe3ed,5,"The product is beautiful, I believe it is of good quality, bigger than I thought. It looks pretty tough.",product beautiful believe good quality big think pretty tough
e19b66cb13d13c0c28ea904f0211a155,3,Very good,good
8b832fdd6f3dc7e472fa99eeb7befe48,4,The plastic outer part came broken by the fall.,plastic outer come break fall
73d9889828b504c0b9366121e723b732,1,"It seems to me that the Post Office lost the product. I can't fault the store. I just hope that they can charge the Post Office and resend the product as quickly as possible, since I need it.",post office lose product t fault store hope charge post office resend product quickly possible need
0d7abc9e3f138dc08aa8e6c67257effb,5,I received the product well before the deadline.,receive product deadline
3838491c4ced29c90745f00ef8cc8739,1,"The product was not delivered. I tried to cancel the order, but it is impossible, because, even filling in all the fields, accuses that there is no field to fill. Targaryen never responded to my email. I do not recommend",product try cancel order impossible fill field fill recommend
c0f530114b5d9d3916a04fb2f6696028,3,"OFF IS STRANGE, BUT ON IT WAS BEAUTIFUL.",strange beautiful
7c52e7038fc53ee2b386762145e666e9,5,I loved the product and the delivery process. My daughter loved it and was surprised by the deadline because it arrived before,product delivery process daughter deadline
80ae983305110cbc04e42f499e9053c9,5,Linda the hammock and I am satisfied because the delivery was before the deadline.,hammock satisfied delivery deadline
c9419889d5a43f928b50f640348be357,3,i wouldn't buy again,t buy
a63ab9354bb66082af5dd8529546961c,3,great quality,great quality
500100de0f037740e981e4c88dde5589,2,Sombrite I haven't received my product yet,haven t receive product
118cea1913e2f9d91f24066bf570fe20,1," péssima embalagem , tive que colar ele todo, fique com preguiça pelo preço de mandar de volta, mas não indico pra ninguém a loja...",p fique o de de mas n o m
086ef5f2c69d15f84c37dafee78a2b53,5,Recomendo  Excelente atendimento e o douro de ótima qualidade,excelente e o de
8ed7d7f54affd28604e20ea19d3318f8,5,Perfect,perfect
d4a496ae30735d1db9d88b8b17e12eed,5,recommend everything ok,recommend
0d6a1a1b9c0f6654927cd770ad20c462,1,"Wrong watch I bought a product, they sent me another product that has nothing to do with which it was paid.",wrong watch buy product send product
